TABLE_CATALOG	TABLE_SCHEMA	TABLE_NAME	COLUMN_NAME
nhspsedhdwprod	Horizon	groups	GROP_EXP_REC_EXPNS_CODE
nhspsedhdwprod	Horizon	groups	GROP_FASB_AR_ACCRUAL_AC_CODE
nhspsedhdwprod	Horizon	groups	GROP_FASB_AR_OFFSET_AC_CODE
nhspsedhdwprod	Horizon	groups	GROP_FASB_AP_ACCRUAL_AC_CODE
nhspsedhdwprod	Horizon	groups	GROP_FASB_AP_OFFSET_AC_CODE
nhspsedhdwprod	Horizon	groups	GROP_RATE_BS_AC_CODE
nhspsedhdwprod	Horizon	groups	GROP_RATE_PL_AC_CODE
nhspsedhdwprod	Horizon	groups	GROP_CENTRAL_CLIENT_ACCOUNT
nhspsedhdwprod	Horizon	groups	GROP_MNGMNT_FEE_PP_AC_CODE
nhspsedhdwprod	Horizon	groups	GROP_RENT_NON_RENT_CTRL
nhspsedhdwprod	Horizon	groups	GROP_EXP_REC_TAKE_ON_CODE
nhspsedhdwprod	Horizon	groups	GROP_AR_WITHHELD_TAX_AC_CODE
nhspsedhdwprod	Horizon	groups	GROP_UNASS_CASH_AC_CODE
nhspsedhdwprod	Horizon	groups	GROP_UNASS_CASH_PROP_REF
nhspsedhdwprod	Horizon	groups	GROP_MORT_CAPITAL_CODE
nhspsedhdwprod	Horizon	groups	GROP_MORT_INTEREST_CODE
nhspsedhdwprod	Horizon	groups	GROP_MORT_PREPAYMENT_CODE
nhspsedhdwprod	Horizon	groups	GROP_MORT_SUSPENSE_CODE
nhspsedhdwprod	Horizon	groups	GROP_MORT_WRITEOFF_CODE
nhspsedhdwprod	Horizon	groups	GROP_MORT_FEE_ACCRUAL_AC_CODE
nhspsedhdwprod	Horizon	groups	GROP_PAYE_TAX_REF
nhspsedhdwprod	Horizon	groups	GROP_ACC_START_YEAR
nhspsedhdwprod	Horizon	groups	GROP_HLSE_DPST_AC_CODE
nhspsedhdwprod	Horizon	groups	GROP_OUTS_TRANS_ACC_CODE
nhspsedhdwprod	Horizon	groups	GROP_INC_BS_ACC_CODE
nhspsedhdwprod	Horizon	groups	GROP_INC_PL_ACC_CODE
nhspsedhdwprod	Horizon	groups	GROP_DISC_PL_AC_CODE
nhspsedhdwprod	Horizon	groups	GROP_VACA_PL_AC_CODE
nhspsedhdwprod	Horizon	groups	GROP_POTR_PL_AC_CODE
nhspsedhdwprod	Horizon	groups	GROP_SERV_COST_PL
nhspsedhdwprod	Horizon	groups	GROP_SERV_COST_LIAB
nhspsedhdwprod	Horizon	groups	QCID
nhspsedhdwprod	Horizon	groups	GROP_TERI_CODE
nhspsedhdwprod	Horizon	groups	GROP_AC_STANDARD
nhspsedhdwprod	Horizon	groups	GROP_PER_END_VAT_CORRECTION
nhspsedhdwprod	Horizon	groups	GROP_EXP_VAT_PF_CTL_AC_CODE
nhspsedhdwprod	Horizon	groups	GROP_CIS_CODE
nhspsedhdwprod	Horizon	groups	GROP_AUTO_SELECT
nhspsedhdwprod	Horizon	groups	GROP_EXP_REC_ANN_TAX_CODE
nhspsedhdwprod	Horizon	groups	GROP_SCHEME_ID
nhspsedhdwprod	Horizon	groups	GROP_MORT_CAP_PP_AC_CODE
nhspsedhdwprod	Horizon	groups	GROP_MORT_INT_PP_AC_CODE
nhspsedhdwprod	Horizon	groups	GROP_MORT_FEE_PP_AC_CODE
nhspsedhdwprod	Horizon	groups	SOURCE
nhspsedhdwprod	Horizon	groups	GROP_BMOV_SUSPENSE_AC_CODE
nhspsedhdwprod	Horizon	groups	Hash
nhspsedhdwprod	Horizon	groups	Latest_Indicator
nhspsedhdwprod	Horizon	groups	Valid_From
nhspsedhdwprod	Horizon	groups	Valid_Until
nhspsedhdwprod	Horizon	groups	Created
nhspsedhdwprod	Horizon	groups	Created_By
nhspsedhdwprod	Horizon	groups	Last_Updated
nhspsedhdwprod	Horizon	groups	Last_Updated_By
nhspsedhdwprod	Horizon	groups	Purge_From
nhspsedhdwprod	Horizon	groups	Purge_Status_Id
nhspsedhdwprod	Horizon	groups	File_Seq_No
nhspsedhdwprod	Horizon	groups	FBI_Latest_Indicator
nhspsedhdwprod	ConditionSurvey	Consequence_Score	Id
nhspsedhdwprod	ConditionSurvey	Consequence_Score	Value
nhspsedhdwprod	ConditionSurvey	Consequence_Score	Short_Value
nhspsedhdwprod	ConditionSurvey	Consequence_Score	Description
nhspsedhdwprod	ConditionSurvey	Consequence_Score	Latest_Indicator
nhspsedhdwprod	ConditionSurvey	Consequence_Score	Created
nhspsedhdwprod	ConditionSurvey	Consequence_Score	Created_By
nhspsedhdwprod	ConditionSurvey	Consequence_Score	Last_Updated
nhspsedhdwprod	ConditionSurvey	Consequence_Score	Last_Updated_By
nhspsedhdwprod	Horizon	nlaccper	Sk_Id
nhspsedhdwprod	Horizon	nlaccper	NLAP_PERIOD_NUM
nhspsedhdwprod	Horizon	nlaccper	NLAP_START_DATE
nhspsedhdwprod	Horizon	nlaccper	NLAP_END_DATE
nhspsedhdwprod	Horizon	nlaccper	NLAP_CLNT_REF
nhspsedhdwprod	Horizon	nlaccper	NLAP_STATUS
nhspsedhdwprod	Horizon	nlaccper	NLAP_YEAR
nhspsedhdwprod	Horizon	nlaccper	NLAP_DESC
nhspsedhdwprod	Horizon	nlaccper	NLAP_AP_CLOSED
nhspsedhdwprod	Horizon	nlaccper	NLAP_AR_CLOSED
nhspsedhdwprod	Horizon	nlaccper	NLAP_CASH_CLOSED
nhspsedhdwprod	Horizon	nlaccper	NLAP_GL_CLOSED
nhspsedhdwprod	Horizon	nlaccper	NLAP_TYPE
nhspsedhdwprod	Horizon	nlaccper	NLAP_VAT_PERIOD
nhspsedhdwprod	Horizon	nlaccper	QCID
nhspsedhdwprod	Horizon	nlaccper	SOURCE
nhspsedhdwprod	Horizon	nlaccper	Hash
nhspsedhdwprod	Horizon	nlaccper	Latest_Indicator
nhspsedhdwprod	Horizon	nlaccper	FBI_Latest_Indicator
nhspsedhdwprod	Horizon	nlaccper	Valid_From
nhspsedhdwprod	Horizon	nlaccper	Valid_Until
nhspsedhdwprod	Horizon	nlaccper	Created
nhspsedhdwprod	Horizon	nlaccper	Created_By
nhspsedhdwprod	Horizon	nlaccper	Last_Updated
nhspsedhdwprod	Horizon	nlaccper	Last_Updated_By
nhspsedhdwprod	Horizon	nlaccper	Purge_From
nhspsedhdwprod	Horizon	nlaccper	Purge_Status_Id
nhspsedhdwprod	Horizon	nlaccper	File_Seq_No
nhspsedhdwprod	Horizon	V_rateappl	Sk_Id
nhspsedhdwprod	Horizon	V_rateappl	RAAP_SEQN_NUM
nhspsedhdwprod	Horizon	V_rateappl	RAAP_RATE_SEQN_NUM
nhspsedhdwprod	Horizon	V_rateappl	RAAP_PROP_DATE
nhspsedhdwprod	Horizon	V_rateappl	RAAP_PROP_VALUE
nhspsedhdwprod	Horizon	V_rateappl	RAAP_PROP_USER
nhspsedhdwprod	Horizon	V_rateappl	RAAP_APPEAL_FLAG
nhspsedhdwprod	Horizon	V_rateappl	RAAP_APPEAL_DATE
nhspsedhdwprod	Horizon	V_rateappl	RAAP_STATUS_FLAG
nhspsedhdwprod	Horizon	V_rateappl	RAAP_AGREED_DATE
nhspsedhdwprod	Horizon	V_rateappl	RAAP_AGREED_VALUE
nhspsedhdwprod	Horizon	V_rateappl	RAAP_EFFECTIVE_DATE
nhspsedhdwprod	Horizon	V_rateappl	RAAP_AGENT_REF
nhspsedhdwprod	Horizon	V_rateappl	RAAP_FEES_BASIS
nhspsedhdwprod	Horizon	V_rateappl	RAAP_BUDGET_AMT
nhspsedhdwprod	Horizon	V_rateappl	RAAP_PAID_AMT
nhspsedhdwprod	Horizon	V_rateappl	RAAP_TOT_AMT
nhspsedhdwprod	Horizon	V_rateappl	RAAP_PROP_SAVING
nhspsedhdwprod	Horizon	V_rateappl	RAAP_ACT_SAVING
nhspsedhdwprod	Horizon	V_rateappl	RAAP_INT_DUE
nhspsedhdwprod	Horizon	V_rateappl	RAAP_COMP_REF
nhspsedhdwprod	Horizon	V_rateappl	RAAP_PROP_REF
nhspsedhdwprod	Horizon	V_rateappl	QCID
nhspsedhdwprod	Horizon	V_rateappl	SOURCE
nhspsedhdwprod	Horizon	V_rateappl	Hash
nhspsedhdwprod	Horizon	V_rateappl	Latest_Indicator
nhspsedhdwprod	Horizon	V_rateappl	FBI_Latest_Indicator
nhspsedhdwprod	Horizon	V_rateappl	Valid_From
nhspsedhdwprod	Horizon	V_rateappl	Valid_Until
nhspsedhdwprod	Horizon	V_rateappl	Created
nhspsedhdwprod	Horizon	V_rateappl	Created_By
nhspsedhdwprod	Horizon	V_rateappl	Last_Updated
nhspsedhdwprod	Horizon	V_rateappl	Last_Updated_By
nhspsedhdwprod	Horizon	V_rateappl	Purge_From
nhspsedhdwprod	Horizon	V_rateappl	Purge_Status_Id
nhspsedhdwprod	Horizon	V_rateappl	File_Seq_No
nhspsedhdwprod	Horizon	leasexpt	Sk_Id
nhspsedhdwprod	Horizon	leasexpt	LEXP_CALC_SEQN_NUM
nhspsedhdwprod	Horizon	leasexpt	LEXP_LCHG_CHARGE_SEQN_NUM
nhspsedhdwprod	Horizon	leasexpt	LEXP_SEQN_NUM
nhspsedhdwprod	Horizon	leasexpt	LEXP_COMP_REF
nhspsedhdwprod	Horizon	leasexpt	LEXP_PROP_REF
nhspsedhdwprod	Horizon	leasexpt	LEXP_LEAS_REF
nhspsedhdwprod	Horizon	leasexpt	LEXP_TNNT_REF
nhspsedhdwprod	Horizon	leasexpt	LEXP_CERTIFICATE_TYPE
nhspsedhdwprod	Horizon	leasexpt	LEXP_DATA_TYPE_FLAG
nhspsedhdwprod	Horizon	leasexpt	LEXP_SECRET_NUM
nhspsedhdwprod	Horizon	leasexpt	LEXP_FROM_DATE
nhspsedhdwprod	Horizon	leasexpt	LEXP_TO_DATE
nhspsedhdwprod	Horizon	leasexpt	LEXP_TURNOVER_AMT
nhspsedhdwprod	Horizon	leasexpt	LEXP_REMINDER_FLAG
nhspsedhdwprod	Horizon	leasexpt	LEXP_OVERDUE_FLAG
nhspsedhdwprod	Horizon	leasexpt	LEXP_VERY_OVERDUE_FLAG
nhspsedhdwprod	Horizon	leasexpt	LEXP_UNACCEPTABLE_FLAG
nhspsedhdwprod	Horizon	leasexpt	LEXP_CERT_RECEIVED_FLAG
nhspsedhdwprod	Horizon	leasexpt	LEXP_REMINDER_DATE
nhspsedhdwprod	Horizon	leasexpt	LEXP_OVERDUE_DATE
nhspsedhdwprod	Horizon	leasexpt	LEXP_VERY_OVERDUE_DATE
nhspsedhdwprod	Horizon	leasexpt	LEXP_UNACCEPTABLE_DATE
nhspsedhdwprod	Horizon	leasexpt	LEXP_CERT_RECEIVED_DATE
nhspsedhdwprod	Horizon	leasexpt	LEXP_DAYS_OVERDUE
nhspsedhdwprod	Horizon	leasexpt	LEXP_RECEIVED_DATE
nhspsedhdwprod	Horizon	leasexpt	LEXP_AMND_DATE
nhspsedhdwprod	Horizon	leasexpt	LEXP_COMMENT
nhspsedhdwprod	Horizon	leasexpt	LEXP_DISABLE_FLAG
nhspsedhdwprod	Horizon	leasexpt	LEXP_FCST_AMT
nhspsedhdwprod	Horizon	leasexpt	LEXP_INVOICE_FLAG
nhspsedhdwprod	Horizon	leasexpt	LEXP_INVOICE_FROM_DATE
nhspsedhdwprod	Horizon	leasexpt	LEXP_INVOICE_TO_DATE
nhspsedhdwprod	Horizon	leasexpt	LEXP_TURNOVER_CUR_AMT
nhspsedhdwprod	Horizon	leasexpt	QCID
nhspsedhdwprod	Horizon	leasexpt	SOURCE
nhspsedhdwprod	Horizon	leasexpt	Hash
nhspsedhdwprod	Horizon	leasexpt	Latest_Indicator
nhspsedhdwprod	Horizon	leasexpt	FBI_Latest_Indicator
nhspsedhdwprod	Horizon	leasexpt	Valid_From
nhspsedhdwprod	Horizon	leasexpt	Valid_Until
nhspsedhdwprod	Horizon	leasexpt	Created
nhspsedhdwprod	Horizon	leasexpt	Created_By
nhspsedhdwprod	Horizon	leasexpt	Last_Updated
nhspsedhdwprod	Horizon	leasexpt	Last_Updated_By
nhspsedhdwprod	Horizon	leasexpt	Purge_From
nhspsedhdwprod	Horizon	leasexpt	Purge_Status_Id
nhspsedhdwprod	Horizon	leasexpt	File_Seq_No
nhspsedhdwprod	FM	Role_History	BK_Id
nhspsedhdwprod	FM	Role_History	Role_Code_Id
nhspsedhdwprod	FM	Role_History	Role_Type_Id
nhspsedhdwprod	FM	Role_History	Parent_Role_Id
nhspsedhdwprod	FM	Role_History	Zone_Id
nhspsedhdwprod	FM	Role_History	Created
nhspsedhdwprod	FM	Role_History	Created_By
nhspsedhdwprod	FM	Role_History	Last_Updated
nhspsedhdwprod	FM	Role_History	Last_Updated_By
nhspsedhdwprod	FM	Role_History	Valid_From
nhspsedhdwprod	FM	Role_History	Valid_Until
nhspsedhdwprod	Horizon	V_hlselrhd	Sk_Id
nhspsedhdwprod	Horizon	V_hlselrhd	HLRD_HLRH_SEQN_NUM
nhspsedhdwprod	Horizon	V_hlselrhd	HLRD_HLSE_REF
nhspsedhdwprod	Horizon	V_hlselrhd	HLRD_COMP_REF
nhspsedhdwprod	Horizon	V_hlselrhd	HLRD_PROP_REF
nhspsedhdwprod	Horizon	V_hlselrhd	HLRD_YEAR
nhspsedhdwprod	Horizon	V_hlselrhd	HLRD_SCHEDULE_TYPE
nhspsedhdwprod	Horizon	V_hlselrhd	HLRD_CDMJ_REF
nhspsedhdwprod	Horizon	V_hlselrhd	HLRD_CDMI_REF
nhspsedhdwprod	Horizon	V_hlselrhd	HLRD_SHARE_PCT
nhspsedhdwprod	Horizon	V_hlselrhd	HLRD_BUDGET_AMT
nhspsedhdwprod	Horizon	V_hlselrhd	HLRD_ACTUAL_AMT
nhspsedhdwprod	Horizon	V_hlselrhd	HLRD_COMMENT
nhspsedhdwprod	Horizon	V_hlselrhd	QCID
nhspsedhdwprod	Horizon	V_hlselrhd	SOURCE
nhspsedhdwprod	Horizon	V_hlselrhd	Hash
nhspsedhdwprod	Horizon	V_hlselrhd	Latest_Indicator
nhspsedhdwprod	Horizon	V_hlselrhd	FBI_Latest_Indicator
nhspsedhdwprod	Horizon	V_hlselrhd	Valid_From
nhspsedhdwprod	Horizon	V_hlselrhd	Valid_Until
nhspsedhdwprod	Horizon	V_hlselrhd	Created
nhspsedhdwprod	Horizon	V_hlselrhd	Created_By
nhspsedhdwprod	Horizon	V_hlselrhd	Last_Updated
nhspsedhdwprod	Horizon	V_hlselrhd	Last_Updated_By
nhspsedhdwprod	Horizon	V_hlselrhd	Purge_From
nhspsedhdwprod	Horizon	V_hlselrhd	Purge_Status_Id
nhspsedhdwprod	Horizon	V_hlselrhd	File_Seq_No
nhspsedhdwprod	Horizon	V_leasregc	Sk_Id
nhspsedhdwprod	Horizon	V_leasregc	LERC_COMP_REF
nhspsedhdwprod	Horizon	V_leasregc	LERC_PROP_REF
nhspsedhdwprod	Horizon	V_leasregc	LERC_LEAS_REF
nhspsedhdwprod	Horizon	V_leasregc	LERC_USAGE_CODE
nhspsedhdwprod	Horizon	V_leasregc	LERC_CDMJ_REF
nhspsedhdwprod	Horizon	V_leasregc	LERC_CDMI_REF
nhspsedhdwprod	Horizon	V_leasregc	LERC_DESC
nhspsedhdwprod	Horizon	V_leasregc	LERC_SET_DATE
nhspsedhdwprod	Horizon	V_leasregc	LERC_CDFQ_CODE
nhspsedhdwprod	Horizon	V_leasregc	LERC_VATD_REF
nhspsedhdwprod	Horizon	V_leasregc	LERC_FREQ_TYPE_FLAG
nhspsedhdwprod	Horizon	V_leasregc	LERC_ON_AC_FLAG
nhspsedhdwprod	Horizon	V_leasregc	LERC_FRM_DATE
nhspsedhdwprod	Horizon	V_leasregc	LERC_START_DAY
nhspsedhdwprod	Horizon	V_leasregc	LERC_TO_DATE
nhspsedhdwprod	Horizon	V_leasregc	LERC_DUE_DATE
nhspsedhdwprod	Horizon	V_leasregc	LERC_NEXT_DUE_DATE
nhspsedhdwprod	Horizon	V_leasregc	LERC_ADV_ARR_FLAG
nhspsedhdwprod	Horizon	V_leasregc	LERC_LAST_ARR_FLAG
nhspsedhdwprod	Horizon	V_leasregc	LERC_AGREED_FLAG
nhspsedhdwprod	Horizon	V_leasregc	LERC_ANN_NET_AMT
nhspsedhdwprod	Horizon	V_leasregc	LERC_FRQ_NET_AMT
nhspsedhdwprod	Horizon	V_leasregc	LERC_FRQ_VAT_AMT
nhspsedhdwprod	Horizon	V_leasregc	LERC_FRQ_GROSS_AMT
nhspsedhdwprod	Horizon	V_leasregc	LERC_ANN_VAT_AMT
nhspsedhdwprod	Horizon	V_leasregc	LERC_ANN_GROSS_AMT
nhspsedhdwprod	Horizon	V_leasregc	LERC_APPT_FLAG
nhspsedhdwprod	Horizon	V_leasregc	LERC_TERM_DATE
nhspsedhdwprod	Horizon	V_leasregc	LERC_PER_SHORT_FLAG
nhspsedhdwprod	Horizon	V_leasregc	LERC_FIRST_CHARGE
nhspsedhdwprod	Horizon	V_leasregc	LERC_PAYEE_SUPP_REF
nhspsedhdwprod	Horizon	V_leasregc	LERC_LEIX_REF
nhspsedhdwprod	Horizon	V_leasregc	LERC_DIR_DEB_FLAG
nhspsedhdwprod	Horizon	V_leasregc	LERC_ARR_INT_RCPT_AMT
nhspsedhdwprod	Horizon	V_leasregc	LERC_ARR_INT_RCPT_DATE
nhspsedhdwprod	Horizon	V_leasregc	LERC_ARR_INT_DAYS_OVERDUE
nhspsedhdwprod	Horizon	V_leasregc	LERC_ARR_INT_BASE_MODIFIER
nhspsedhdwprod	Horizon	V_leasregc	LERC_ARR_INT_DMND_DUE_DATE
nhspsedhdwprod	Horizon	V_leasregc	LERC_AC_REF
nhspsedhdwprod	Horizon	V_leasregc	LERC_RECOVERY_CODE
nhspsedhdwprod	Horizon	V_leasregc	LERC_EXP_REC_SCHEDULE_TYPE
nhspsedhdwprod	Horizon	V_leasregc	LERC_EXP_REC_SCHEDULE
nhspsedhdwprod	Horizon	V_leasregc	LERC_EXP_REC_UNIT
nhspsedhdwprod	Horizon	V_leasregc	LERC_EXP_REC_MAN_FEE
nhspsedhdwprod	Horizon	V_leasregc	LERC_BREAKDOWN_APPLICABLE_FLAG
nhspsedhdwprod	Horizon	V_leasregc	LERC_LOCA_REF
nhspsedhdwprod	Horizon	V_leasregc	LERC_SOURCE_CODE
nhspsedhdwprod	Horizon	V_leasregc	LERC_BILL_ADDR_REF
nhspsedhdwprod	Horizon	V_leasregc	LERC_RATING_YEAR
nhspsedhdwprod	Horizon	V_leasregc	LERC_RATE_ASSESS_NUM
nhspsedhdwprod	Horizon	V_leasregc	LERC_SEQN_NUM
nhspsedhdwprod	Horizon	V_leasregc	LERC_AREA
nhspsedhdwprod	Horizon	V_leasregc	LERC_RENT_RATE
nhspsedhdwprod	Horizon	V_leasregc	LERC_RENT_AREA_UNIT
nhspsedhdwprod	Horizon	V_leasregc	LERC_AREA_UNIT
nhspsedhdwprod	Horizon	V_leasregc	LERC_SUB_LEAS_REF
nhspsedhdwprod	Horizon	V_leasregc	LERC_SUB_LEAS_LERC_SEQN_NUM
nhspsedhdwprod	Horizon	V_leasregc	LERC_CONT_CURR_CODE
nhspsedhdwprod	Horizon	V_leasregc	LERC_LNLD_OWN_REF
nhspsedhdwprod	Horizon	V_leasregc	LERC_DUE_START_DAY
nhspsedhdwprod	Horizon	V_leasregc	LERC_AMOUNT_PER_UNIT
nhspsedhdwprod	Horizon	V_leasregc	LERC_UNITS_USED
nhspsedhdwprod	Horizon	V_leasregc	LERC_DOC_CUR_CODE
nhspsedhdwprod	Horizon	V_leasregc	LERC_READING
nhspsedhdwprod	Horizon	V_leasregc	LERC_METER_REF
nhspsedhdwprod	Horizon	V_leasregc	LERC_READING_DATE
nhspsedhdwprod	Horizon	V_leasregc	QCID
nhspsedhdwprod	Horizon	V_leasregc	LERC_VATD_RATE_AMT
nhspsedhdwprod	Horizon	V_leasregc	LERC_LAST_PROCESSED
nhspsedhdwprod	Horizon	V_leasregc	LERC_END_OF_CHARGE_REPORTED
nhspsedhdwprod	Horizon	V_leasregc	LERC_METER_ID
nhspsedhdwprod	Horizon	V_leasregc	LERC_UNIT_REF
nhspsedhdwprod	Horizon	V_leasregc	LERC_SUSPEND_FLAG
nhspsedhdwprod	Horizon	V_leasregc	LERC_SUSPEND_CODE
nhspsedhdwprod	Horizon	V_leasregc	LERC_SUSPEND_DATE
nhspsedhdwprod	Horizon	V_leasregc	LERC_SUSPEND_DESC
nhspsedhdwprod	Horizon	V_leasregc	LERC_SPLIT_CHARGE_FLAG
nhspsedhdwprod	Horizon	V_leasregc	LERC_CALC_TYPE_CODE
nhspsedhdwprod	Horizon	V_leasregc	LERC_CALC_DATE
nhspsedhdwprod	Horizon	V_leasregc	LERC_CALC_APPT_FLAG
nhspsedhdwprod	Horizon	V_leasregc	LERC_CALC_ORIG_AMT
nhspsedhdwprod	Horizon	V_leasregc	LERC_CALC_NEW_AMT
nhspsedhdwprod	Horizon	V_leasregc	LERC_CALC_DAILY_RATE_DAYS
nhspsedhdwprod	Horizon	V_leasregc	LERC_CALC_DAYS
nhspsedhdwprod	Horizon	V_leasregc	LERC_CALC_INT_FLAG
nhspsedhdwprod	Horizon	V_leasregc	LERC_VAT_RCPT_RCVD_FLAG
nhspsedhdwprod	Horizon	V_leasregc	LERC_VAT_RCPT_RCVD_UNTIL
nhspsedhdwprod	Horizon	V_leasregc	SOURCE
nhspsedhdwprod	Horizon	V_leasregc	LERC_DYNA_DUE_DATE
nhspsedhdwprod	Horizon	V_leasregc	Hash
nhspsedhdwprod	Horizon	V_leasregc	Latest_Indicator
nhspsedhdwprod	Horizon	V_leasregc	FBI_Latest_Indicator
nhspsedhdwprod	Horizon	V_leasregc	Valid_From
nhspsedhdwprod	Horizon	V_leasregc	Valid_Until
nhspsedhdwprod	Horizon	V_leasregc	Created
nhspsedhdwprod	Horizon	V_leasregc	Created_By
nhspsedhdwprod	Horizon	V_leasregc	Last_Updated
nhspsedhdwprod	Horizon	V_leasregc	Last_Updated_By
nhspsedhdwprod	Horizon	V_leasregc	Purge_From
nhspsedhdwprod	Horizon	V_leasregc	Purge_Status_Id
nhspsedhdwprod	Horizon	V_leasregc	File_Seq_No
nhspsedhdwprod	Horizon	codesri	Sk_Id
nhspsedhdwprod	Horizon	codesri	CDRI_BASE_YEAR
nhspsedhdwprod	Horizon	codesri	CDRI_CDGN_REF
nhspsedhdwprod	Horizon	codesri	QCID
nhspsedhdwprod	Horizon	codesri	SOURCE
nhspsedhdwprod	Horizon	codesri	Hash
nhspsedhdwprod	Horizon	codesri	Latest_Indicator
nhspsedhdwprod	Horizon	codesri	FBI_Latest_Indicator
nhspsedhdwprod	Horizon	codesri	Valid_From
nhspsedhdwprod	Horizon	codesri	Valid_Until
nhspsedhdwprod	Horizon	codesri	Created
nhspsedhdwprod	Horizon	codesri	Created_By
nhspsedhdwprod	Horizon	codesri	Last_Updated
nhspsedhdwprod	Horizon	codesri	Last_Updated_By
nhspsedhdwprod	Horizon	codesri	Purge_From
nhspsedhdwprod	Horizon	codesri	Purge_Status_Id
nhspsedhdwprod	Horizon	codesri	File_Seq_No
nhspsedhdwprod	Horizon	propextr	Sk_Id
nhspsedhdwprod	Horizon	propextr	PRET_PL_TRAN_NUM
nhspsedhdwprod	Horizon	propextr	PRET_INV_DATE
nhspsedhdwprod	Horizon	propextr	PRET_PLTR_DUE_DATE
nhspsedhdwprod	Horizon	propextr	PRET_PLTR_SUPP_INV_NUM
nhspsedhdwprod	Horizon	propextr	PRET_HLSE_LNLD_OWN_REF
nhspsedhdwprod	Horizon	propextr	PRET_LERC_LNLD_OWN_REF
nhspsedhdwprod	Horizon	propextr	PRET_SUPP_REF
nhspsedhdwprod	Horizon	propextr	PRET_INT_DATE
nhspsedhdwprod	Horizon	propextr	PRET_USAGE_CODE
nhspsedhdwprod	Horizon	propextr	PRET_COMP_REF
nhspsedhdwprod	Horizon	propextr	PRET_PROP_REF
nhspsedhdwprod	Horizon	propextr	PRET_VAT_RCPT_RCVD_FLAG
nhspsedhdwprod	Horizon	propextr	PRET_TAX_POINT_DATE
nhspsedhdwprod	Horizon	propextr	PRET_STATUS_CODE
nhspsedhdwprod	Horizon	propextr	PRET_PLOA_SEQN_NUM
nhspsedhdwprod	Horizon	propextr	PRET_VATH_QCID
nhspsedhdwprod	Horizon	propextr	PRET_PRNT_NAME
nhspsedhdwprod	Horizon	propextr	PRET_DIRECT_VATH_QCID
nhspsedhdwprod	Horizon	propextr	PRET_VAT_REC_AMT
nhspsedhdwprod	Horizon	propextr	PRET_VAT_IRREC_AMT
nhspsedhdwprod	Horizon	propextr	PRET_TRAN_SEQN_NUM
nhspsedhdwprod	Horizon	propextr	PRET_FROM_DATE
nhspsedhdwprod	Horizon	propextr	PRET_TO_DATE
nhspsedhdwprod	Horizon	propextr	PRET_VATD_REF
nhspsedhdwprod	Horizon	propextr	PRET_VATD_RATE_AMT
nhspsedhdwprod	Horizon	propextr	PRET_BANK_REF
nhspsedhdwprod	Horizon	propextr	PRET_SOURCE_USAGE_CODE
nhspsedhdwprod	Horizon	propextr	PRET_SOURCE_PROP_REF
nhspsedhdwprod	Horizon	propextr	PRET_FUNDING_BANK_REF
nhspsedhdwprod	Horizon	propextr	PRET_HLSE_REF
nhspsedhdwprod	Horizon	propextr	PRET_JOB_REF
nhspsedhdwprod	Horizon	propextr	PRET_UNIT_REF
nhspsedhdwprod	Horizon	propextr	PRET_CONT_REF
nhspsedhdwprod	Horizon	propextr	PRET_PROJ_REF
nhspsedhdwprod	Horizon	propextr	PRET_BDGT_REF
nhspsedhdwprod	Horizon	propextr	PRET_PORD_NO_REF
nhspsedhdwprod	Horizon	propextr	PRET_PORD_LINE_NUM
nhspsedhdwprod	Horizon	propextr	PRET_LOCA_REF
nhspsedhdwprod	Horizon	propextr	PRET_ORGN_REF
nhspsedhdwprod	Horizon	propextr	PRET_PAYMENT_NUMBER
nhspsedhdwprod	Horizon	propextr	PRET_APPROVE_FLAG
nhspsedhdwprod	Horizon	propextr	PRET_APPROVE_DATE
nhspsedhdwprod	Horizon	propextr	PRET_PAY_AUTH_USER
nhspsedhdwprod	Horizon	propextr	PRET_PAY_AUTH_DATE
nhspsedhdwprod	Horizon	propextr	PRET_CDMJ_REF
nhspsedhdwprod	Horizon	propextr	PRET_CDMI_REF
nhspsedhdwprod	Horizon	propextr	PRET_RATE_ASSESS_NUM
nhspsedhdwprod	Horizon	propextr	PRET_RATING_YEAR
nhspsedhdwprod	Horizon	propextr	PRET_LEDP_CAT_CODE
nhspsedhdwprod	Horizon	propextr	PRET_NET_AMT
nhspsedhdwprod	Horizon	propextr	PRET_CIS_FLAG
nhspsedhdwprod	Horizon	propextr	PRET_CIS_AMT
nhspsedhdwprod	Horizon	propextr	PRET_VAT_AMT
nhspsedhdwprod	Horizon	propextr	PRET_GROSS_AMT
nhspsedhdwprod	Horizon	propextr	PRET_OUTS_AMT
nhspsedhdwprod	Horizon	propextr	PRET_CONT_CURR_CODE
nhspsedhdwprod	Horizon	propextr	PRET_EXCH_CDBK_REF
nhspsedhdwprod	Horizon	propextr	PRET_EXCH_RATE
nhspsedhdwprod	Horizon	propextr	PRET_EXCH_RATE_DATE
nhspsedhdwprod	Horizon	propextr	PRET_EXCH_RATE_FLAG
nhspsedhdwprod	Horizon	propextr	PRET_COMMENT
nhspsedhdwprod	Horizon	propextr	PRET_POST_PERIOD_NUM
nhspsedhdwprod	Horizon	propextr	PRET_TRAN_TYPE_FLAG
nhspsedhdwprod	Horizon	propextr	PRET_BATCH_SEQN_NUM
nhspsedhdwprod	Horizon	propextr	PRET_CREATION_SESSION_NUM
